Train Accuracy
0.14836534232517226
0.30171529101304795
0.4144553584518399
0.47251136197038557
0.5188388799296291
0.5783609441430875
0.6387626447734936
0.6642721008649758
0.6691101011581879
0.7018032546547427
0.7264330743292773
0.74168010555637
0.7620583492156575
0.7752528954698724
0.7836094414308752
0.8022284122562674
0.797243805893564
0.8160093827884475
0.8183550799003079
0.817915261691834
0.8328690807799443
0.8399061721155255
0.8473830816595808
0.8487025362850023
0.8576455065239701
0.8576455065239701
0.8602844157748131
0.8699604163612373
0.8742119923764844
0.8724527195425891
0.8799296290866442
0.8841812051018912
0.8783169623222401
0.8944436299662806
0.8932707814103504
0.8998680545374579
0.8972291452866149
0.90470605483067
0.8969359331476323
0.9032399941357572
0.9082246004984607
0.9082246004984607
0.9170209646679373
0.9145286614865855
0.9220055710306406
0.9165811464594634
0.9177539950153937
0.9199530860577628
0.9114499340272687
