Train Accuracy
0.4930939226519337
0.7678348801773098
0.8422656141808613
0.8729281767955801
0.8892265193370166
0.8973756906077348
0.9161933785842915
0.9200941697825786
0.9306629834254143
0.9312154696132596
0.9337016574585635
0.9376644964676548
0.9401744910677191
0.9447513812154696
0.9447513812154696
0.9531767955801105
0.9545643440919795
0.9542999584545077
0.9506906077348066
0.9592541436464088
0.9604972375690608
0.959828231056933
0.9634399667636061
0.963121546961326
0.9636740331491712
0.9679558011049724
0.9642609779747887
0.9652402714305498
0.9704419889502762
0.9667127071823205
0.9743093922651934
0.9716027150574872
0.9757651294834511
0.9725138121546961
0.9718232044198895
0.9763812154696132
0.9764510319988918
0.9783963439966764
0.9767955801104973
0.9781767955801105
0.980524861878453
0.9789444521401857
0.9800581636892397
0.9799723756906077
0.9827348066298343
0.9790055248618784
0.9812993489402965
0.9796427087660988
0.9823204419889503
0.9827348066298343
