Train Loss
0.095318456616085
0.08004114663141282
0.06572039900523724
0.057734393440825975
0.05218170833384916
0.04598178711127648
0.04012996393937621
0.0376115286783675
0.03646433242009438
0.03312826941543233
0.031078897065963236
0.02907501138160173
0.027402904044671276
0.0260003047890545
0.024645443215448475
0.022648063632351723
0.023080945995839316
0.02145122822984155
0.02081913565142276
0.021035831229914984
0.01912415373877615
0.017952246980034628
0.017278507328936998
0.01773187102717994
0.016320531036808
0.01614309501314142
0.015499882834771392
0.01503665822047045
0.014121799042844087
0.014448333525610466
0.01401927974907958
0.013276723035858482
0.013821857056341954
0.011772252151215816
0.011425488075060398
0.011374821898708629
0.011641312461565394
0.010799278515113744
0.01186876990127172
0.010833755744220557
0.010875532734555297
0.010495822157412047
0.009497094582102721
0.009723522908452572
0.009084051314360707
0.009508753643657757
0.009037338608209294
0.009456353915262443
0.010267516120497108
