Train Accuracy
0.1946132596685083
0.3468624463222053
0.4416285832987121
0.5117403314917127
0.561878453038674
0.6088397790055249
0.6327746225238953
0.6622351474864977
0.6765193370165746
0.7011049723756906
0.7237569060773481
0.7312647181050007
0.7447721922171444
0.7611878453038674
0.7660220994475138
0.7925414364640884
0.7901371381077712
0.8159534690486082
0.8107734806629834
0.8218232044198895
0.8291436464088398
0.8466546613104308
0.8454507685916078
0.8421270718232045
0.8589779005524862
0.8598066298342542
0.8649397423465854
0.8746710981858469
0.8784530386740331
0.8848066298342542
0.8814917127071823
0.8862723368887657
0.8875502008032129
0.8941988950276243
0.8868784530386741
0.8935082872928177
0.8994320543011497
0.9005677883949591
0.9081491712707183
0.906353591160221
0.9160220994475138
0.922288405596343
0.9116465863453815
0.9214088397790056
0.9156077348066298
0.918232044198895
0.9283834326083945
0.9248026589115081
0.9230662983425414
0.9331491712707183
