Train Loss
0.16023193235555405
0.1291817311584033
0.1161183965055917
0.10547669006316043
0.09641451283219112
0.09231256834380534
0.08500745553589871
0.0799067006961673
0.07044757878747435
0.06442941412412001
0.0605378247879816
0.05499531698162527
0.05329709618833814
0.04717331115176994
0.042146303337993546
0.03952061811986878
0.036495595805069336
0.036480862192789974
0.03048190589356159
0.030541732374228824
