   2.56552,   5.00000,   0.00000
   1.14262,   9.00000,   0.00000
   0.67536,  12.00000,   0.00000
   0.28083,  14.00000,   0.00000
   0.12173,  15.00000,   0.00000
   0.04845,  15.00000,   0.00000
   0.05452,  15.00000,   0.00000
   0.03085,  15.00000,   0.00000
   0.03589,  15.00000,   0.00000
   0.02238,  15.00000,   0.00000
   0.01099,  15.00000,   0.00000
   0.00909,  15.00000,   0.00000
   0.00502,  15.00000,   0.00000
   0.00602,  15.00000,   0.00000
   0.00631,  15.00000,   0.00000
   0.00614,  15.00000,   0.00000
   0.04952,  15.00000,   0.00000
   0.03467,  15.00000,   0.00000
   0.02208,  15.00000,   0.00000
   0.02172,  15.00000,   0.00000
   0.00939,  15.00000,   0.00000
   0.00589,  15.00000,   0.00000
   0.00540,  15.00000,   0.00000
   0.01589,  15.00000,   0.00000
   0.00680,  15.00000,   0.00000
   0.00746,  15.00000,   0.00000
   0.01050,  15.00000,   0.00000
   0.02708,  15.00000,   0.00000
   0.02683,  15.00000,   0.00000
   0.00585,  15.00000,   0.00000
   0.00410,  15.00000,   0.00000
   0.00905,  15.00000,   0.00000
   0.00384,  15.00000,   0.00000
   0.03556,  15.00000,   0.00000
   0.00739,  15.00000,   0.00000
   0.02732,  15.00000,   0.00000
   0.02269,  15.00000,   0.00000
   0.01100,  15.00000,   0.00000
   0.00417,  15.00000,   0.00000
   0.00460,  15.00000,   0.00000
   0.00500,  15.00000,   0.00000
   0.01428,  15.00000,   0.00000
   0.01030,  15.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000
